"Establishment Name","Establishment Address","District Name","Name Of Owner","Location Of Establishment","Whether the Name and Address of the Establishment is Same as in the Frame","If no in item 1.5 the new Name of the Establishment (if any)","If no in item 1.5 Address of the Establishment (if any)","Sample Serial Number","NIC Code 2008 As Per Frame","Description Of Economic Activity","Description of goods produced/traded or services provided","NIC code 2008 at the time of visit","Person Name","Person Designation","Person Email","Person Phone/Mobile",Landline,"Whether the establishment is","Main Office Address","Usual Nature Of Operation","Current Operational Status","Ownership code","Registration Information: whether registered or not","Shops and Commercial Establishments Act","Companies Act 1956","Central Excise/Sales Tax Act","Factories Act 1948","Societies Registration Act","Co-operative Societies Act ","Directorate Of Industries","KVIC/KVIB/DC : Handloom/Handicrafts","Act related to Building & Construction","Registered with other agencies Specify",Specify,"Year Since Operational under current ownership","No. of Shifts in Operation","Do you maintain any record of employment in your unit?","Total Employment (As on 1st day of the respective quarter)","Self Employed Fulltime Male","Self Employed Fulltime Female ","Self Employed Part Time Male","Self Employed Part Time Female","Self Employed Total Male","Self Employed Total Female","Employee Regular Full Time Male","Employee Regular Full Time Female","Employee Regular Part Time Male","Employee Regular Part Time Female","Employee Regular Total Male","Employee Regular Total Female","Employee Contract Full Time Male","Employee Contract Full Time Female","Employee Contract Part Time Male","Employee Contract Part Time Female","Employee Contract Total Male","Employee Contract Full Total Female","Fixed Term Employment Full Time Male","Fixed Term Employment Full Time Female","Fixed Term Employment Part Time Male","Fixed Term Employment Part Time Female","Fixed Term Employment Total Male","Fixed Term Employment Total Female","Casual Full Time Male","Casual Full Time Female","Casual Part Time Male","Casual Part Time Female","Casual Total Male","Casual Total Female","Total Full Time Male","Total Full Time Female","Total Part Time Male","Total Part Time Female","Total Male","Total Female","Does any worker(s) from your unit undergo a Formal Skill Development Programme?","The place of the Skill Development Training ","If code 1 in 4.1 is establishment is conducting formal skill development","Is any On the Job Training (OJT) conducted in your unit?","Is your enterprise registered under MSME Act","If yes in item 6.1 whether it is registered with Udyam portal","If yes in item 6.1 The amount of current investment in Plant & Machinery or equipment (in Rs. crores)","If yes in item 6.1 The value of annual turnover of the unit (in Rs. crores)","Number of Current Vacancies (as on 1st day of current quarter)","Number of Vacancies due to: Resignation","Number of Vacancies due to: Retirement","Number of Vacancies due to: Others(please specify)","Reasons for Vacancies","7.2) Number of Vacancies not filled up due to","Number of Vacancies in the process of being filled up","Number of Vacancies due to Non-availability of the Requisite Skilled Workers","Not felt need now","Others (please specify)","Reasons for Vacancies","Number of posts created during the preceding Quarter","Number of persons recruited during the preceding Quarter","Number of posts withdrawn/lapsed during the preceding Quarter","Number of persons retrenched during the preceding Quarter","Self Employed Total Matric/Secondary or below","Self Employed Above Matric/Secondary but Under Graduate","Self Employed Graduate or above","Self Employed Not known","Self Employed Total","Regular Total Matric/Secondary or below","Regular Above Matric/Secondary but Under Graduate","Regular Graduate or above","Regular Not known","Regular Total","Contract Total Matric/Secondary or below","Contract Above Matric/Secondary but Under Graduate","Contract Graduate or above","Contract Not known","Contract Total","Fixed Total Matric/Secondary or below","Fixed Above Matric/Secondary but Under Graduate","Fixed Graduate or above","Fixed Not known","Fixed Total","Casual Total Matric/Secondary or below","Casual Above Matric/Secondary but Under Graduate","Casual Graduate or above","Casual Not known","Casual Total","Total Matric/Secondary or below","Total Above Matric/Secondary but Under Graduate","Total Graduate or above","Total Not known",Total,"Total Employment Clinical + Non Clinical (to be copied from III B)",Clinical,Medical,Nursing,Paramedical,"Non Clinical","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Graduate or above","Self Employed: Not known","Self Employed: Total","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Graduate or above","Regular(not on contract): Not known","Regular(not on contract): Total","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Graduate or above","Contract: Not known","Contract: Total","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Graduate or above","Fixed Term Employment: Not known","Fixed Term Employment: Total","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Graduate or above","Casual: Not known","Casual: Total","Total (Non-Clinical): Matric/Secondary or below","Total (Non-Clinical): Above Matric/ Secondary but Under Graduate","Total (Non-Clinical): Graduate or above","Total (Non-Clinical): Not known","Total (Non-Clinical): Total","Total Employment Teaching+Non-Teaching",Teaching,Non-Teaching,Librarian,"Lab Technician","Self Employed","Self Employed: Graduates or Above","Self Employed: Matric/Secondary or below","Self Employed: Above Matric/ Secondary but Under Graduate","Self Employed: Not known","Regular(not on contract)","Regular(not on contract): Graduates or Above","Regular(not on contract): Matric/Secondary or below","Regular(not on contract): Above Matric/ Secondary but Under Graduate","Regular(not on contract): Not known",Contract,"Contract: Graduates or Above","Contract: Matric/Secondary or below","Contract: Above Matric/ Secondary but Under Graduate","Contract: Not known","Fixed Term Employment","Fixed Term Employment: Graduates or Above","Fixed Term Employment: Matric/Secondary or below","Fixed Term Employment: Above Matric/ Secondary but Under Graduate","Fixed Term Employment: Not known",Casual,"Casual: Graduates or Above","Casual: Matric/Secondary or below","Casual: Above Matric/ Secondary but Under Graduate","Casual: Not known","Total: Non Teaching(Others)","Total(Graduates or Above)","Total: Matric/Secondary or below","Total: Above Matric/ Secondary but Under Graduate","Total: Not known","Operation During Nationwide Lockdown","Employment Before March Male","Employment Before March Female","Employment Before March Total","Employment On July Male","Employment On July Female","Employment On July Total","Employment On April Male","Employment On April Female","Employment On April Total","Full Wages","Reduced Wages","No Wages",Total,"State Insurance Whether Applicable","State Insurance Number Emp Covered","Provident Funds Whether Applicable","Provident Funds Number Emp Covered","Compensation Whether Applicable ","Compensation Number Emp Covered","Maternity Whether Applicable","Maternity Number Emp Covered","Gratuity Whether Applicable","Gratuity Number Emp Covered","Bonus Whether Applicable","Bonus Number Emp Covered","Others Whether Applicable","Others Number Emp Covered","Survey Type","In case of Substitution the reasons thereof",Reason,"Investigator Name","Investigator Code","Date Of Survey",Remarks
"STATE BANK OF INDIA 49(1) ZERO POINT, GAGNTOK NH 31A EAST SIKKIM 737101",,Sirmaur,,"Outside HH with fixed structure- 2",Yes,,,1104918392,64,Open,Bank,"643 - Trusts, funds and other financial vehicles",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,1999,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 19:51:00",
"STATE BANK OF INDIA AALO  NEHRU CHOCK  WEST SAING DISTRICT A.P 791001",,Amritsar,,"Outside HH with fixed structure- 2",Yes,,,1206918393,64,Open,Bank,"661 - Activities auxiliary to financial service activities, except insurance and",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,2000,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 19:54:00",
"CO-OPERATIVE BANK 289  WOKHA NAGALAND 797111",,Sirmaur,,"Outside HH with fixed structure- 2",Yes,,,1304918394,64,Open,Bank,"643 - Trusts, funds and other financial vehicles",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,Cooperative-6,No,,,,,,,,,,,,2000,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,8,0,0,8,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:17:00",
"SMART 39  THANGAL BAZAR MANIPUR 795001",,Amritsar,,"Outside HH with fixed structure- 2",Yes,,,1406918395,64,"Closed due to covid",Work,"015 - Mixed farming",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2005,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:20:00",
"ROSE VALLY 153(1) AGARTALA-SIMNA TRIPURA 799211",,Punch,,"Outside HH with fixed structure- 2",Yes,,,1601918396,64,"Closed due to covid closed",Education,"853 - Higher education",Abc,Principal,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2002,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:23:00",
"UNITED BANK OF INDIA 26(2) JELLYSHOP,SHILLONG,EAST KHASI HILLS  MEGHALAYA 793014",,Amritsar,,"Outside HH with fixed structure- 2",Yes,,,1706918397,64,Open,Bank,"649 - Other financial service activities, except insurance and pension funding",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2002,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:25:00",
"UNION BANK OF INDIA    J.D ROAD,KOKRAJHAR 783370",,Punch,,"Outside HH with fixed structure- 2",Yes,,,1801918398,64,Open,Bank,"643 - Trusts, funds and other financial vehicles",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,1999,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:28:00",
"I.C.I.C.I. BANK    A.T. ROAD,TINSUKIA 786125",,Mirzapur,,"Outside HH with fixed structure- 2",Yes,,,1810918399,64,Open,Bank,"649 - Other financial service activities, except insurance and pension funding",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,1995,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:35:00",
"JONAKI ATMA SAHAYAK GOTE 002   MRIDANG PARA BARASUK PATH, 5 NO. DUONIA MAITHONG 786152",,Mirzapur,,"Outside HH with fixed structure- 2",Yes,,,1810918400,64,"Closed due to covid",Elwood,"014 - Animal production",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2006,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:38:00",
"UCO BANK DULIAJAN BRANCH 171   STATION ROAD,DULIAJAN 786602",,Sonbhadra,,"Outside HH with fixed structure- 2",Yes,,,1811918401,64,Open,Bank,"643 - Trusts, funds and other financial vehicles",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2000,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:40:00",
"NO.1 JAGRATI SAYANG SEBI GOOT 5   DUBARANI ALI, METEKA POTHAR 785640",,Vaishali,,"Outside HH with fixed structure- 2",Yes,,,1812918402,64,"Closed due to covid",Work,"101 - Processing and preserving of meat",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,1998,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:43:00",
"PRAGATI WOMEN'S SELF HELP GROUP 197/9   PARBOTIA 785684",,Vaishali,,"Outside HH with fixed structure- 2",Yes,,,1812918403,64,Open,Help,"701 - Activities of head offices",Abc,Employee,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,1997,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,8,8,16,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:46:00",
"SURUJ MUKHI SELF HELP GROUP 1   JOLAGAON PATH 785640",,Vaishali,,"Outside HH with fixed structure- 2",Yes,,,1812918404,64,Open,Help,"821 - Office administrative and support activities",Abc,Employee,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,2006,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:49:00",
"GUNU SAHA BARI SURUJ MUKI MAHILA SELF HELP GROUP 50-2   GUNU SAHBARI 785105",,Madhubani,,"Outside HH with fixed structure- 2",Yes,,,1813918405,64,"Closed due to covid",Help,"701 - Activities of head offices",Abc,Employee,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,2000,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:52:00",
"ROWAD SALE FAN GUT    GORMUR BADATI PATH 785104",,Madhubani,,"Outside HH with fixed structure- 2",Yes,,,1813918406,64,"Closed due to covid",Shop,"471 - Retail sale in non-specialized stores",Abc,Owner,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2009,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,88,88,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:56:00",
"RUPALI SELF HELP GROUP 48   KAMALABARI PATH 785106",,Madhubani,,"Outside HH with fixed structure- 2",Yes,,,1813918407,64,Open,Help,"701 - Activities of head offices",Abc,MANAGER,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Government / PSU-1",No,,,,,,,,,,,,2002,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,8,80,88,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 20:58:00",
"BHARATIYA STATE BANK 169   GOLAGHAT DIMAPUR ROAD 785621",,Darbhanga,,"Outside HH without fixed structure-3 ",Yes,,,1814928408,64,"Due to covid close",Work,"643 - Trusts, funds and other financial vehicles",Abc,Manager,,0000000000,,"Enterprise  by itself-1",,casual-3,partly-2,"Private Limited Company-5",No,,,,,,,,,,,,2015,2,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 21:03:00",
"MILIJULI MAHILA ATMA SAHAYAK GOTE 47-1   2 NO BARJAN 785610",,Darbhanga,,"Outside HH with fixed structure- 2",Yes,,,1814918409,64,"Closed due to covid",Work,"292 - Manufacture of bodies (coachwork) for motor vehicles; manufacture of",Abc,Manager,,0000000000,,"Main Office of an enterprise-2",,perennial-1,fully-1,"Private Limited Company-5",No,,,,,,,,,,,,2004,1,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,No,No,No,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,,,,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"Not Known",0,"Not Known",0,"Not Known",0,,0,"Not Known",0,"Not Known",0,"Not Known",0,Original,,,"Pijush Das",NA,"06/16/2021 21:02:00",
